"month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","dest","air_time","distance","hour","minute","carrier_name","dest_name"
1,6,1535,8,1712,-1,"UA","N835UA",367,"SFO",85,550,15,35,"United Air Lines Inc.","San Francisco Intl"
1,6,1543,-7,1804,-1,"AS","N615AS",592,"SNA",127,859,15,43,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
1,6,1549,-1,1805,-1,"AS","N705AS",588,"PSP",122,873,15,49,"Alaska Airlines Inc.","Palm Springs Intl"
1,6,1617,-8,1822,-13,"OO","N219AG",3494,"SBA",104,784,16,17,"SkyWest Airlines Inc.","Santa Barbara Muni"
1,6,1622,-3,1829,-6,"OO","N224AG",3462,"ONT",110,838,16,22,"SkyWest Airlines Inc.","Ontario Intl"
1,6,1632,-10,1913,-12,"DL","N357NW",1194,"SLC",82,630,16,32,"Delta Air Lines Inc.","Salt Lake City Intl"
1,6,1648,38,1927,37,"WN","N288WN",20,"SLC",86,630,16,48,"Southwest Airlines Co.","Salt Lake City Intl"
1,6,1700,62,1908,56,"DL","N3754A",524,"LAX",111,834,17,0,"Delta Air Lines Inc.","Los Angeles Intl"
1,6,1714,64,1935,80,"WN","N7735A",531,"LAS",102,763,17,14,"Southwest Airlines Co.","Mc Carran Intl"
1,6,1727,78,1823,81,"OO","N578SW",5404,"SEA",43,129,17,27,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,1735,-1,1821,-8,"OO","N566SW",5417,"SEA",38,129,17,35,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,1740,-5,1952,-9,"AS","N556AS",562,"LAX",112,834,17,40,"Alaska Airlines Inc.","Los Angeles Intl"
1,6,1750,14,2011,16,"OO","N802SK",4719,"LAX",108,834,17,50,"SkyWest Airlines Inc.","Los Angeles Intl"
1,6,1751,-9,1932,-13,"VX","N527VA",813,"SFO",88,550,17,51,"Virgin America","San Francisco Intl"
1,6,1752,-8,2117,-13,"US","N604AW",577,"PHX",132,1009,17,52,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,6,1756,-10,2111,-22,"UA","N522UA",550,"DEN",119,991,17,56,"United Air Lines Inc.","Denver Intl"
1,6,1802,67,1927,67,"WN","N358SW",747,"SMF",75,479,18,2,"Southwest Airlines Co.","Sacramento Intl"
1,6,1805,95,1943,94,"AS","N579AS",402,"SJC",84,569,18,5,"Alaska Airlines Inc.","Norman Y Mineta San Jose Intl"
1,6,1810,249,2333,218,"UA","N69806",1610,"ORD",188,1739,18,10,"United Air Lines Inc.","Chicago Ohare Intl"
1,6,1816,-8,2033,-6,"B6","N580JB",1621,"LGB",113,846,18,16,"JetBlue Airways","Long Beach"
1,6,1823,93,1958,88,"WN","N275WN",114,"OAK",81,543,18,23,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,6,1830,-10,2235,-20,"AS","N534AS",863,"OGG",343,2562,18,30,"Alaska Airlines Inc.","Kahului"
1,6,1836,6,2008,-2,"WN","N289CT",3963,"OAK",81,543,18,36,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,6,1847,-8,2051,-3,"AS","N607AS",620,"LAS",103,763,18,47,"Alaska Airlines Inc.","Mc Carran Intl"
1,6,1850,62,2027,47,"OO","N953SW",5553,"SFO",83,550,18,50,"SkyWest Airlines Inc.","San Francisco Intl"
1,6,1856,-4,2040,-20,"AS","N625AS",379,"SFO",87,550,18,56,"Alaska Airlines Inc.","San Francisco Intl"
1,6,1857,-3,2112,-18,"OO","N947SW",6250,"LAX",115,834,18,57,"SkyWest Airlines Inc.","Los Angeles Intl"
1,6,1905,30,2043,28,"WN","N491WN",2448,"SJC",85,569,19,5,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,6,1921,71,2043,68,"WN","N618WN",225,"SMF",70,479,19,21,"Southwest Airlines Co.","Sacramento Intl"
1,6,1927,0,2016,-4,"OO","N584SW",5305,"SEA",38,129,19,27,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,1942,-8,2217,-41,"AS","N517AS",137,"ANC",200,1542,19,42,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,6,1948,-7,2130,-4,"AS","N786AS",404,"SJC",89,569,19,48,"Alaska Airlines Inc.","Norman Y Mineta San Jose Intl"
1,6,1951,126,2157,126,"OO","N218AG",3488,"BUR",108,817,19,51,"SkyWest Airlines Inc.","Bob Hope"
1,6,2010,6,2150,-3,"OO","N728SK",5210,"SFO",86,550,20,10,"SkyWest Airlines Inc.","San Francisco Intl"
1,6,2012,30,2049,27,"OO","N578SW",5403,"EUG",31,106,20,12,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,6,2021,146,2138,143,"WN","N364SW",102,"RNO",64,444,20,21,"Southwest Airlines Co.","Reno Tahoe Intl"
1,6,2058,13,2318,12,"AS","N612AS",574,"SAN",117,933,20,58,"Alaska Airlines Inc.","San Diego Intl"
1,6,2126,56,2241,46,"WN","N912WN",1546,"SMF",67,479,21,26,"Southwest Airlines Co.","Sacramento Intl"
1,6,2219,-6,55,-30,"AS","N307AS",145,"ANC",200,1542,22,19,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,6,2219,-1,2254,-3,"OO","N566SW",5440,"RDM",26,116,22,19,"SkyWest Airlines Inc.","Roberts Fld"
1,6,2225,0,2305,0,"OO","N578SW",5353,"EUG",30,106,22,25,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,6,2230,0,2335,-6,"OO","N584SW",5437,"LMT",53,241,22,30,"SkyWest Airlines Inc.","Klamath Falls Airport"
1,6,2231,6,600,-20,"US","N551UW",467,"CLT",246,2282,22,31,"US Airways Inc.","Charlotte Douglas Intl"
1,6,2237,-1,612,-15,"UA","N523UA",583,"EWR",257,2434,22,37,"United Air Lines Inc.","Newark Liberty Intl"
1,6,2315,195,228,178,"WN","N413WN",183,"PHX",122,1009,23,15,"Southwest Airlines Co.","Phoenix Sky Harbor Intl"
1,6,2333,48,643,33,"DL","N387DA",503,"ATL",236,2172,23,33,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,7,518,-2,832,-19,"US","N571UW",548,"PHX",120,1009,5,18,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,7,539,-1,854,-14,"UA","N76529",1569,"DEN",118,991,5,39,"United Air Lines Inc.","Denver Intl"
1,7,554,-6,737,-6,"AS","N537AS",406,"SJC",85,569,5,54,"Alaska Airlines Inc.","Norman Y Mineta San Jose Intl"
1,7,554,-6,840,-8,"DL","N6700",1831,"SLC",78,630,5,54,"Delta Air Lines Inc.","Salt Lake City Intl"
1,7,600,0,1322,-7,"DL","N3739P",2482,"ATL",240,2172,6,0,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,7,601,1,921,-14,"WN","N229WN",1927,"PHX",124,1009,6,1,"Southwest Airlines Co.","Phoenix Sky Harbor Intl"
1,7,601,1,803,19,"UA","N68453",1621,"SFO",87,550,6,1,"United Air Lines Inc.","San Francisco Intl"
1,7,604,4,1153,-5,"UA","N511UA",235,"IAH",210,1825,6,4,"United Air Lines Inc.","George Bush Intercontinental"
1,7,608,3,1153,-6,"UA","N66808",1142,"ORD",200,1739,6,8,"United Air Lines Inc.","Chicago Ohare Intl"
1,7,625,5,1155,-10,"AA","N4XGAA",1650,"DFW",187,1616,6,25,"American Airlines Inc.","Dallas Fort Worth Intl"
1,7,625,-3,1356,-23,"UA","N839UA",250,"IAD",251,2327,6,25,"United Air Lines Inc.","Washington Dulles Intl"
1,7,630,-5,852,-5,"OO","N613QX",4692,"LAX",111,834,6,30,"SkyWest Airlines Inc.","Los Angeles Intl"
1,7,633,-7,959,-9,"AS","N792AS",646,"PHX",126,1009,6,33,"Alaska Airlines Inc.","Phoenix Sky Harbor Intl"
1,7,639,-1,854,-6,"AS","N519AS",572,"SAN",119,933,6,39,"Alaska Airlines Inc.","San Diego Intl"
1,7,639,9,912,-3,"WN","N8321D",3156,"SLC",79,630,6,39,"Southwest Airlines Co.","Salt Lake City Intl"
1,7,641,6,1024,24,"WN","N257WN",419,"DEN",118,991,6,41,"Southwest Airlines Co.","Denver Intl"
1,7,643,-2,851,-14,"AS","N565AS",560,"LAX",105,834,6,43,"Alaska Airlines Inc.","Los Angeles Intl"
1,7,644,4,846,-2,"OO","N223AG",3456,"BUR",103,817,6,44,"SkyWest Airlines Inc.","Bob Hope"
1,7,647,-3,808,-7,"WN","N281WN",1181,"SMF",68,479,6,47,"Southwest Airlines Co.","Sacramento Intl"
1,7,649,-11,832,-13,"VX","N527VA",805,"SFO",89,550,6,49,"Virgin America","San Francisco Intl"
1,7,649,9,1229,-6,"WN","N723SW",173,"MDW",204,1751,6,49,"Southwest Airlines Co.","Chicago Midway Intl"
1,7,651,-9,1111,-9,"AS","N517AS",833,"HNL",346,2603,6,51,"Alaska Airlines Inc.","Honolulu Intl"
1,7,656,-9,855,-24,"OO","N218AG",3460,"ONT",106,838,6,56,"SkyWest Airlines Inc.","Ontario Intl"
1,7,658,-2,911,-6,"B6","N834JB",1121,"LGB",115,846,6,58,"JetBlue Airways","Long Beach"
1,7,700,0,1022,-3,"F9","N263AV",796,"DEN",123,991,7,0,"Frontier Airlines Inc.","Denver Intl"
1,7,703,-2,1226,2,"DL","N916DN",2090,"MSP",167,1426,7,3,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,7,708,-2,1531,15,"DL","N707TW",2258,"JFK",268,2454,7,8,"Delta Air Lines Inc.","John F Kennedy Intl"
1,7,708,4,846,-13,"UA","N27239",1038,"SFO",82,550,7,8,"United Air Lines Inc.","San Francisco Intl"
1,7,711,-4,916,-2,"AS","N615AS",626,"LAS",102,763,7,11,"Alaska Airlines Inc.","Mc Carran Intl"
1,7,711,-5,1050,5,"OO","N935SW",5521,"DEN",128,991,7,11,"SkyWest Airlines Inc.","Denver Intl"
1,7,712,-3,904,-25,"AS","N788AS",380,"SFO",85,550,7,12,"Alaska Airlines Inc.","San Francisco Intl"
1,7,717,17,1257,-13,"AA","N3HKAA",2218,"ORD",198,1739,7,17,"American Airlines Inc.","Chicago Ohare Intl"
1,7,720,0,1113,-29,"AS","N597AS",855,"KOA",336,2607,7,20,"Alaska Airlines Inc.","Kona Intl At Keahole"
1,7,723,-2,819,1,"OO","N578SW",5379,"SEA",40,129,7,23,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,7,725,1,1531,-4,"UA","N35407",1065,"EWR",284,2434,7,25,"United Air Lines Inc.","Newark Liberty Intl"
1,7,754,-6,1009,-16,"AS","N431AS",568,"LAX",108,834,7,54,"Alaska Airlines Inc.","Los Angeles Intl"
1,7,801,-4,1332,-18,"AA","N569AA",1220,"DFW",189,1616,8,1,"American Airlines Inc.","Dallas Fort Worth Intl"
1,7,839,9,1008,-2,"WN","N606SW",153,"OAK",81,543,8,39,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,7,857,7,1050,-5,"WN","N617SW",663,"LAS",102,763,8,57,"Southwest Airlines Co.","Mc Carran Intl"
1,7,859,104,1035,95,"WN","N756SA",380,"SJC",85,569,8,59,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,7,912,-3,1633,-10,"DL","N372DA",966,"ATL",242,2172,9,12,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,7,914,-1,1247,-18,"OO","N224AG",3466,"TUS",135,1119,9,14,"SkyWest Airlines Inc.","Tucson Intl"
1,7,920,-1,1018,4,"OO","N584SW",5428,"SEA",43,129,9,20,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,7,945,-5,1225,-33,"AS","N607AS",131,"ANC",206,1542,9,45,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,7,950,0,1722,-13,"AS","N413AS",752,"ATL",249,2172,9,50,"Alaska Airlines Inc.","Hartsfield Jackson Atlanta Intl"
1,7,954,-1,1719,-21,"AS","N568AS",764,"DCA",253,2350,9,54,"Alaska Airlines Inc.","Ronald Reagan Washington Natl"
1,7,957,-6,1140,-11,"OO","N936SW",5243,"SFO",87,550,9,57,"SkyWest Airlines Inc.","San Francisco Intl"
1,7,959,-6,1209,-14,"AS","N611AS",580,"SNA",118,859,9,59,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
1,7,1008,-2,1548,-18,"AS","N619AS",686,"ORD",202,1739,10,8,"Alaska Airlines Inc.","Chicago Ohare Intl"
1,7,1012,4,1548,-17,"UA","N14242",1610,"ORD",196,1739,10,12,"United Air Lines Inc.","Chicago Ohare Intl"
1,7,1015,0,1357,-23,"HA","N392HA",25,"HNL",323,2603,10,15,"Hawaiian Airlines Inc.","Honolulu Intl"
1,7,1017,2,1549,-15,"AS","N319AS",658,"DFW",188,1616,10,17,"Alaska Airlines Inc.","Dallas Fort Worth Intl"
1,7,1017,-2,1253,-7,"DL","N369NB",2450,"SLC",82,630,10,17,"Delta Air Lines Inc.","Salt Lake City Intl"
1,7,1018,-9,1239,-16,"OO","N926SW",6518,"LAX",119,834,10,18,"SkyWest Airlines Inc.","Los Angeles Intl"
1,7,1021,1,1140,-5,"WN","N961WN",4459,"SMF",69,479,10,21,"Southwest Airlines Co.","Sacramento Intl"
1,7,1027,-3,1351,-6,"AS","N756AS",640,"PHX",125,1009,10,27,"Alaska Airlines Inc.","Phoenix Sky Harbor Intl"
1,7,1030,0,1122,-1,"OO","N566SW",5397,"SEA",40,129,10,30,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,7,1032,2,1348,-2,"WN","N7735A",48,"DEN",119,991,10,32,"Southwest Airlines Co.","Denver Intl"
1,7,1038,-7,1415,-2,"OO","N924SW",5576,"DEN",131,991,10,38,"SkyWest Airlines Inc.","Denver Intl"
1,7,1050,-10,1313,0,"AS","N786AS",564,"LAX",114,834,10,50,"Alaska Airlines Inc.","Los Angeles Intl"
1,7,1054,-1,1226,-9,"WN","N200WN",4722,"OAK",80,543,10,54,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,7,1108,3,1609,-16,"WN","N256WN",679,"MCI",171,1482,11,8,"Southwest Airlines Co.","Kansas City Intl"
1,7,1114,-6,1509,-26,"AS","N534AS",809,"OGG",336,2562,11,14,"Alaska Airlines Inc.","Kahului"
1,7,1118,-8,1303,-12,"OO","N679SA",6274,"SFO",89,550,11,18,"SkyWest Airlines Inc.","San Francisco Intl"
1,7,1125,-5,1338,-13,"AS","N537AS",578,"SAN",118,933,11,25,"Alaska Airlines Inc.","San Diego Intl"
1,7,1128,28,1319,9,"WN","N550WN",891,"LAS",101,763,11,28,"Southwest Airlines Co.","Mc Carran Intl"
1,7,1136,-7,1217,-5,"OO","N578SW",5438,"EUG",27,106,11,36,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,7,1140,14,1458,3,"US","N620AW",634,"PHX",121,1009,11,40,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,7,1148,-3,1356,-14,"OO","N632SK",4698,"LAX",109,834,11,48,"SkyWest Airlines Inc.","Los Angeles Intl"
1,7,1148,-8,1225,-12,"OO","N584SW",5325,"RDM",27,116,11,48,"SkyWest Airlines Inc.","Roberts Fld"
1,7,1158,43,1330,35,"WN","N966WN",1259,"SJC",84,569,11,58,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,7,1159,194,1519,184,"US","N553UW",685,"PHX",123,1009,11,59,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,7,1203,-2,1346,-4,"VX","N524VA",817,"SFO",86,550,12,3,"Virgin America","San Francisco Intl"
1,7,1205,-10,1413,-8,"OO","N223AG",3454,"BUR",109,817,12,5,"SkyWest Airlines Inc.","Bob Hope"
1,7,1225,40,1537,32,"F9","N218FR",790,"DEN",117,991,12,25,"Frontier Airlines Inc.","Denver Intl"
1,7,1233,-2,1351,-4,"WN","N7741C",467,"SMF",66,479,12,33,"Southwest Airlines Co.","Sacramento Intl"
1,7,1249,-6,1448,-9,"AS","N560AS",622,"LAS",104,763,12,49,"Alaska Airlines Inc.","Mc Carran Intl"
1,7,1259,-1,1812,-2,"DL","N3741S",2164,"MSP",168,1426,12,59,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,7,1304,29,1443,18,"UA","N401UA",353,"SFO",85,550,13,4,"United Air Lines Inc.","San Francisco Intl"
1,7,1308,-7,1522,-8,"OO","N218AG",3478,"LGB",117,846,13,8,"SkyWest Airlines Inc.","Long Beach"
1,7,1314,49,1448,43,"WN","N934WN",3740,"OAK",82,543,13,14,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,7,1316,-4,1557,-6,"DL","N386DA",2093,"SLC",83,630,13,16,"Delta Air Lines Inc.","Salt Lake City Intl"
1,7,1317,2,1506,5,"OO","N744SK",5212,"SFO",83,550,13,17,"SkyWest Airlines Inc.","San Francisco Intl"
1,7,1320,-1,1420,6,"OO","N566SW",5423,"SEA",40,129,13,20,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,7,1321,6,1529,-1,"B6","N834JB",1521,"LGB",112,846,13,21,"JetBlue Airways","Long Beach"
1,7,1322,22,1637,17,"WN","N781WN",1160,"DEN",114,991,13,22,"Southwest Airlines Co.","Denver Intl"
1,7,1412,-5,2023,18,"UA","N534UA",464,"ORD",196,1739,14,12,"United Air Lines Inc.","Chicago Ohare Intl"
1,7,1424,134,2017,142,"AA","N567AA",1568,"DFW",199,1616,14,24,"American Airlines Inc.","Dallas Fort Worth Intl"
1,7,1425,65,2245,117,"DL","N687DL",970,"ATL",239,2172,14,25,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,7,1444,79,2023,48,"AA","N3ETAA",115,"ORD",198,1739,14,44,"American Airlines Inc.","Chicago Ohare Intl"
1,7,1447,27,1603,18,"WN","N766SW",752,"SMF",67,479,14,47,"Southwest Airlines Co.","Sacramento Intl"
1,7,1517,52,1626,41,"WN","N490WN",4125,"RNO",60,444,15,17,"Southwest Airlines Co.","Reno Tahoe Intl"
1,7,1532,-3,2140,30,"AA","N4XJAA",157,"DFW",189,1616,15,32,"American Airlines Inc.","Dallas Fort Worth Intl"
1,7,1532,-3,1619,3,"OO","N578SW",5331,"RDM",40,116,15,32,"SkyWest Airlines Inc.","Roberts Fld"
1,7,1539,-11,1754,-12,"AS","N788AS",588,"PSP",120,873,15,39,"Alaska Airlines Inc.","Palm Springs Intl"
1,7,1544,-6,1757,-8,"AS","N644AS",592,"SNA",117,859,15,44,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
